id,event_id,link,title,date,state,deaths,potential_death,false_alarm,description,deaths_binary,break,filename
74,93,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/mashpee_choking_911.mp3,Woman choking,9/10,Massachusetts,1.0,1.0,0.0,"– In Sept. 2010 a Mashpee (Mass.) woman choked on a marshmellow, and her fiancée Brent McFarland dialed 911 for help. A Barnstable County dispatcher trained in EMD by APCO mentioned the Heimlich maneuver, but didn’t explain how to perform it. There were several 2-minute periods of silence and unresponsiveness from the dispatcher. The woman died at the hospital after a lengthy response complicated by address confusion.",1,18.0,911_first6sec/call_93_0.wav
75,94,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/puyallap_burglary_911.mp3,911 call from closet,11/10,Washington,0.0,1.0,0.0,– In Nov. 2010 a Puyallup (Wash.) woman dialed 911 from a closet after hearing someone break into her home mid-morning. Puyallup PD dispatcher Dorene Strange answered the call and expertly asked questions and reassured the caller.,0,6.0,911_first6sec/call_94_0.wav
76,95,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/fayetteville_robbery-murder_911.mp3,Robbery-murder,11/10,North Carolina,1.0,1.0,0.0,"– In Nov. 2010 two men entered a Fayetteville (NC) pawn shop to rob it, and fatally shot a 19 year-old clerk. Other employees dialed 911, along with a woman who witnessed the suspects leave the shop.",1,6.0,911_first6sec/call_95_0.wav
77,96,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/flatrock_carbonmonoxide_911mp3.mp3,Carbon monoxide,11/10,North Carolina,0.0,1.0,0.0,"– In Nov. 2010 a Flat Rock (NC) family was overcome by carbon monoxide from a base generator, and a young girl dialed 911 at 5 a.m. to say her father was semi-conscious. Henderson County 911 dispatcher Ondrea Baker took the call, which eventually disconnected. Baker called back and talked to the girl, who said everything was OK. After ending the call, Baker decided to dispatch a deputy to investigate, and the deputy found the family semi-conscious. They all recovered.",0,4.0,911_first6sec/call_96_0.wav
78,97,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/deltona_homealone_911.mp3,Home alone,11/10,Florida,0.0,0.0,0.0,"– In Nov. 2010 a 4 year-old boy dialed 911 from his Deltona (Fla.) home to say he was trying to find his mother, who had left him by himself. A Volusia County dispatcher questioned the boy and deputies responded to arrest the mother, who showed up later.",0,16.0,911_first6sec/call_97_0.wav
79,98,https://web.archive.org/web/20150417085341/http://pdf.911dispatch.com.s3.amazonaws.com/orangecounty_pursuit_911.mp3,Pursuit 911,11/10,California,0.0,1.0,0.0,"– In Nov. 2010 a 19 year-old man failed to pull over for Orange County sheriff’s deputies, and he dialed 911 to curse and yell at the dispatcher. Eventually deputies set out stop-sticks and the chase ended.",0,3.0,911_first6sec/call_98_0.wav
80,99,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/stoneisland_murdersuicide_911_1.mp3,neighbor,11/10,Florida,3.0,1.0,0.0,"Murder-suicide – In Nov. 2010 a Stone Island (Fla.) man shot his estranged wife and her 71 year-old father, then killed himself. Before the suicide Kelly Roehrick called a friend to come get his 11 year-old daughter, who had run from the house to a neighbor. Two 911 calls were made, one by a",1,16.0,911_first6sec/call_99_0.wav
81,100,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/indianapolis_car-in-water_911.mp3,Car into pond,12/10,Indiana,0.0,1.0,0.0,"– In Dec. 2010 an Indianapolis (Ind.) woman skidded her car on ice, and it went into a retention pond off the highway. Elizabeth Perez, 23, dialed 911 for help , and two arriving officers jumped into the cold water to rescue her.",0,2.0,911_first6sec/call_100_0.wav
82,101,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_bankrobbery_911.1.mp3,Bank robbery,12/10,Florida,0.0,1.0,0.0,"– In Dec. 2010 a man just-released from federal prison walked into a Volusia County (Fla.) bank, said he had a bomb and Taser, and robbed it. An alert teller dialed 911 and police met the suspect as he exited the bank.",0,5.0,911_first6sec/call_101_0.wav
83,102,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/sheboygan_tongue_911.mp3,Tongue bitten off,12/10,Wisconsin,0.0,0.0,0.0,"– In Dec. 2010 a Sheboygan (Wisc.) woman bit off a part of her husband’s tongue, and he dialed 911 and tried to communicate with the dispatcher.",0,6.0,911_first6sec/call_102_0.wav
84,103,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/panamacity_schoo-shooting_911.1.mp3,School board shooting,12/10,Florida,1.0,1.0,0.0,"– In Dec. 2010 a man entered a Panama City (Fla.) school board meeting, brandished a gun and shot at a board member. A school district security officer then shot and wounded the man, who then shot himself. A woman fled the room when the man entered, and dialed 911 as she watched the room via video, not realizing it was a delayed feed on the Internet.",1,5.0,911_first6sec/call_103_0.wav
85,104,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/yale_stabbing_911.mp3,Parents stabbed,12/10,Connecticut,1.0,1.0,0.0,"– In Dec. 2010 a Yale couple were seriously stabbed in their home, and the husband later died. The wife dialed 911, and shortly after her 18 year-old daughter called 911 from the basement, saying she was too scared to go upstairs to investigate her parents’ screaming. Police later arrested Tia Skinner, her boyfriend and another male for the stabbings and murder.",1,18.0,911_first6sec/call_104_0.wav
86,104,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/yale_stabbing_911.mp3,Parents stabbed,12/10,Connecticut,1.0,1.0,0.0,"– In Dec. 2010 a Yale couple were seriously stabbed in their home, and the husband later died. The wife dialed 911, and shortly after her 18 year-old daughter called 911 from the basement, saying she was too scared to go upstairs to investigate her parents’ screaming. Police later arrested Tia Skinner, her boyfriend and another male for the stabbings and murder.",1,775.0,911_first6sec/call_104_1.wav
87,105,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/greenlakecounty_snowstorm_911.mp3,Snowstorm rescue,12/10,Wisconsin,0.0,1.0,0.0,"– In Dec. 2010 a Green Lake County (Wisc.) couple slid off the highway enroute home, then decided to walk across a field to home. However, they became lost in a snowstorm and dialed 911 for help. The sheriff’s dispatcher told the couple to dig into the snow for shelter, and then gave the cellular phone’s latitude and longitude to deputies, who used a GPS device to locate Courtney Martinez and her fiancé Adam after two hours.",0,5.0,911_first6sec/call_105_0.wav
88,106,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/orange-county_deputy-shooting.mp3,Deputy shooting,12/10,California,2.0,1.0,0.0,"– In Dec. 2010 Orange County Deputy Brandon Coates was shot and killed by the driver of a vehicle he pulled over, who apparently had loot from a burglary in his truck. The suspect later shot and killed himself. The tapes include several 911 calls from citizens, and the car stop radio transmission from Coates.",1,1.0,911_first6sec/call_106_0.wav
89,106,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/orange-county_deputy-shooting.mp3,Deputy shooting,12/10,California,2.0,1.0,0.0,"– In Dec. 2010 Orange County Deputy Brandon Coates was shot and killed by the driver of a vehicle he pulled over, who apparently had loot from a burglary in his truck. The suspect later shot and killed himself. The tapes include several 911 calls from citizens, and the car stop radio transmission from Coates.",1,446.0,911_first6sec/call_106_1.wav
90,106,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/orange-county_deputy-shooting.mp3,Deputy shooting,12/10,California,2.0,1.0,0.0,"– In Dec. 2010 Orange County Deputy Brandon Coates was shot and killed by the driver of a vehicle he pulled over, who apparently had loot from a burglary in his truck. The suspect later shot and killed himself. The tapes include several 911 calls from citizens, and the car stop radio transmission from Coates.",1,484.0,911_first6sec/call_106_2.wav
91,106,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/orange-county_deputy-shooting.mp3,Deputy shooting,12/10,California,2.0,1.0,0.0,"– In Dec. 2010 Orange County Deputy Brandon Coates was shot and killed by the driver of a vehicle he pulled over, who apparently had loot from a burglary in his truck. The suspect later shot and killed himself. The tapes include several 911 calls from citizens, and the car stop radio transmission from Coates.",1,732.0,911_first6sec/call_106_3.wav
92,107,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/molokai_car-crash.mp3,Out-of-control car,7/670,Hawaii,0.0,1.0,0.0,– In Dec. 2010 a driver on Molokai (Hawaii) dialed 911 to say his Nissan was speeding at 100+ mph and he could not turn it off or put it in neutral. Officers positioned their patrol cars in front of Gaig Yap’s car and slowed it down before any collision.,0,12.0,911_first6sec/call_107_0.wav
93,108,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/monroefalls_murder_911.mp3,Murder confession,1/11,Ohio,1.0,0.0,1.0,"– In Jan. 2011 a man walked into the Monroe Falls (Ohio) police department lobby, dialed 911 from a cellular and confessed to strangling his sister. Lawrence Hanly was arrested by officers without incident.",1,23.0,911_first6sec/call_108_0.wav
94,109,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/greeleyville_shooting_911.mp3,Man reports shooting,1/11,South Carolina,1.0,1.0,0.0,"– On New Year’s Eve Jan. 2011 a man in rural Greeleyville (SC) dialed 911 to report that someone had stolen his truck. He called back about 18 minutes later to say that he had shot the man. Paul Baker said he used an “AK” in the shooting, and Williamsburg County sheriff’s deputies found Daniel McCarty dead in the front yard.",1,8.0,911_first6sec/call_109_0.wav
95,110,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/tucson_shooting_911.mp3,Tucson Rep. Giffords murders,1/11,Arizona,6.0,1.0,0.0,"– On Jan. 8, 2011 a man shot and killed six persons at a Tucson (Ariz.) shopping center, and wounded 12, including a U.S. Congresswoman. The suspect was quickly captured by bystanders, and many dialed 911 for help. Also listen to the",1,9.0,911_first6sec/call_110_0.wav
96,111,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/hyattsville_fire_911.mp3,Fatal fire,1/11,Maryland,1.0,1.0,0.0,"– In Jan. 2011 a 4 a.m. house fire claimed the life of a 9 year-old girl in Hyattsville (Md.) despite the best information possible relayed by neighbor to a Prince George’s County (Md.) Public Safety Communications dispatcher. During the 8-minute call the female caller obtained information from the occupants who were able to escape, and alerted the dispatcher to downed power lines.",1,7.0,911_first6sec/call_111_0.wav
97,112,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/sanjose_murder_911.mp3,Murder on tape,1/11,California,2.0,1.0,0.0,"– In Jan. 2011 the brother of a 2001 missing woman shot and killed the man who he suspected had abducted and killed his sister. The incident occurred inside a coffee shop and an employee dialed 911 to first report a fight, and then that someone had been shot. Wayne Sanchez fled the scene after shooting Maurice Nesmeh, and fatally shot himself in the parking lot.",1,4.0,911_first6sec/call_112_0.wav
98,114,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/keizer_cpr_911.mp3,Child dials 911,1/11,Oregon,0.0,1.0,0.0,"– In Jan. 2011 a 3 year-old dialed 911 from his Keizer (Ore.) home when his father severely cut his wrist while wood carving. AJ Hayes spoke to a dispatcher and then hung up, sparking several call-backs. Medics arrived to take father Aaron to the hospital for treatment.",0,8.0,911_first6sec/call_114_0.wav
99,115,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/arizonacity_dog-attack_911.mp3,Dog attack,2/11,Arizona,0.0,1.0,0.0,– In Feb. 2011 a trio of dogs escaped from a yard in Arizona City (Ariz.) and attacked a 5 year-old boy. A neighbor dialed 911 to report the incident in-progress.,0,9.0,911_first6sec/call_115_0.wav
100,116,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_home-invasion_911.mp3,Home invasion,2/11,Florida,0.0,0.0,0.0,– In Feb. 2011 an 11 year-old girl dialed 911 from her Orlando home to report a home invasion robbery. Her mother was notified at work and dialed 911 while driving home.,0,3.0,911_first6sec/call_116_0.wav
101,117,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/hickory_murder_911.mp3,Murder 911 call,2/11,North Carolina,1.0,0.0,0.0,– In Feb. 2011 a man dialed 911 and confessed to a Catawba County (NC) dispatcher that he had murdered a man in the town of Hickory. The dispatcher stayed on the phone with Michael Anderson and arranged his safe surrender to deputies.,1,10.0,911_first6sec/call_117_0.wav
102,118,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/tippacanoe_planecrash_911.mp3,Plane crash,2/11,Indiana,0.0,1.0,0.0,"– In Feb. 2011 a private plane crashed near Lafayette (Ind.), and one passenger was able to get out and dial 911 for help. Tom Williams did not know his exact location from his vantage point in a cornfield. The dispatcher told him to leave his friends and walk to a point where he could determine his location. Williams finally find a man working in a barn.",0,9.0,911_first6sec/call_118_0.wav
103,119,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/hialeah_burglary_911.mp3,Burglary,2/11,Florida,0.0,1.0,0.0,– In Feb. 2011 a 12 year-old was home during a school holiday in Hialeah (Fla.) when two men tried to burglarize the house. She dialed 911 and was on the phone when one man entered.,0,29.0,911_first6sec/call_119_0.wav
104,122,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/wheatland_fire_911.mp3,Fatal fire,3/11,Iowa,2.0,1.0,0.0,"– In March 2011 a fire occurred at a rural Iowa farmhouse where a woman and her two children were living. One child escaped and dialed 911, and shortly after the mother’s boyfriend also called 911. At about the same time the mother, Taren Burris, 26, called 911 from inside the house. The call lasted 20 minutes, but Burris went silent after just 7 minutes, and firefighters arrived two minutes later. Burris and a 2 year-old did not survive.",1,50.0,911_first6sec/call_122_0.wav
