id,link,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,description,file_name
89,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/hickory_kidnapping_911.mp3,Kidnapping call,10/10,North Carolina,1,1,1,0,"– In Oct. 2010 the father of a 10 year-old girl dialed 911 in Hickory (NC) to report his daughter had been kidnapped, and that he found a ransom note. Adam Baker said an arson fire set by the kidnappers likely distracted him. However, within days police were skeptical of Baker and his wife’s story.",call_89.mp3
90,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/shreveport_murder_911.mp3,Murder,8/10,Louisiana,1,1,1,0,"– In Aug. 2010 a Shreveport man shot and killed his stepson as the victim’s mother was on the line with a 911 dispatcher. Harold Free said he stepson was attacking him and that he shot in self-defense, but he was charged with the second-degree murder of Terry Johniken.",call_90.mp3
91,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/layton_murders_911.mp3,Child murders,10/10,Utah,1,2,1,0,"– In Oct. 2010 a Layton (Utah) man dialed 911 after finding his wife behaving erractically, and his two children cold. Kenneth Warhola believed his wife suffered psychiatric problems and killed their 7 and 8 year-old daughters. Police arrived and arrestd Sun Cha Warhola for murder, alleging she strangled the children.",call_91.mp3
92,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/boone_officershooting_911.mp3,Officer-involved shooting,10/10,Iowa,1,0,1,0,"– In Oct. 2010 a Boone (Iowa) grocery store meat-cutter began acting erratically, and co-workers dialed 911 when he began waving a knife. An arriving officer unsuccessfully used a Taser, and then fatally shot the man when he refused to put down the knife. A dispatcher told one caller to find the man within the store.",call_92.mp3
93,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/mashpee_choking_911.mp3,Woman choking,9/10,Massachusetts,1,1,1,0,"– In Sept. 2010 a Mashpee (Mass.) woman choked on a marshmellow, and her fiancée Brent McFarland dialed 911 for help. A Barnstable County dispatcher trained in EMD by APCO mentioned the Heimlich maneuver, but didn’t explain how to perform it. There were several 2-minute periods of silence and unresponsiveness from the dispatcher. The woman died at the hospital after a lengthy response complicated by address confusion.",call_93.mp3
94,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/puyallap_burglary_911.mp3,911 call from closet,11/10,Washington,1,0,1,0,– In Nov. 2010 a Puyallup (Wash.) woman dialed 911 from a closet after hearing someone break into her home mid-morning. Puyallup PD dispatcher Dorene Strange answered the call and expertly asked questions and reassured the caller.,call_94.mp3
95,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/fayetteville_robbery-murder_911.mp3,Robbery-murder,11/10,North Carolina,1,1,1,0,"– In Nov. 2010 two men entered a Fayetteville (NC) pawn shop to rob it, and fatally shot a 19 year-old clerk. Other employees dialed 911, along with a woman who witnessed the suspects leave the shop.",call_95.mp3
96,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/flatrock_carbonmonoxide_911mp3.mp3,Carbon monoxide,11/10,North Carolina,1,0,1,0,"– In Nov. 2010 a Flat Rock (NC) family was overcome by carbon monoxide from a base generator, and a young girl dialed 911 at 5 a.m. to say her father was semi-conscious. Henderson County 911 dispatcher Ondrea Baker took the call, which eventually disconnected. Baker called back and talked to the girl, who said everything was OK. After ending the call, Baker decided to dispatch a deputy to investigate, and the deputy found the family semi-conscious. They all recovered.",call_96.mp3
97,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/deltona_homealone_911.mp3,Home alone,11/10,Florida,1,0,0,0,"– In Nov. 2010 a 4 year-old boy dialed 911 from his Deltona (Fla.) home to say he was trying to find his mother, who had left him by himself. A Volusia County dispatcher questioned the boy and deputies responded to arrest the mother, who showed up later.",call_97.mp3
98,https://web.archive.org/web/20150417085341/http://pdf.911dispatch.com.s3.amazonaws.com/orangecounty_pursuit_911.mp3,Pursuit 911,11/10,California,1,0,1,0,"– In Nov. 2010 a 19 year-old man failed to pull over for Orange County sheriff’s deputies, and he dialed 911 to curse and yell at the dispatcher. Eventually deputies set out stop-sticks and the chase ended.",call_98.mp3
99,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/stoneisland_murdersuicide_911_1.mp3,neighbor,11/10,Florida,1,3,1,0,"Murder-suicide – In Nov. 2010 a Stone Island (Fla.) man shot his estranged wife and her 71 year-old father, then killed himself. Before the suicide Kelly Roehrick called a friend to come get his 11 year-old daughter, who had run from the house to a neighbor. Two 911 calls were made, one by a",call_99.mp3
100,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/indianapolis_car-in-water_911.mp3,Car into pond,12/10,Indiana,1,0,1,0,"– In Dec. 2010 an Indianapolis (Ind.) woman skidded her car on ice, and it went into a retention pond off the highway. Elizabeth Perez, 23, dialed 911 for help , and two arriving officers jumped into the cold water to rescue her.",call_100.mp3
101,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_bankrobbery_911.1.mp3,Bank robbery,12/10,Florida,1,0,1,0,"– In Dec. 2010 a man just-released from federal prison walked into a Volusia County (Fla.) bank, said he had a bomb and Taser, and robbed it. An alert teller dialed 911 and police met the suspect as he exited the bank.",call_101.mp3
102,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/sheboygan_tongue_911.mp3,Tongue bitten off,12/10,Wisconsin,1,0,0,0,"– In Dec. 2010 a Sheboygan (Wisc.) woman bit off a part of her husband’s tongue, and he dialed 911 and tried to communicate with the dispatcher.",call_102.mp3
103,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/panamacity_schoo-shooting_911.1.mp3,School board shooting,12/10,Florida,1,1,1,0,"– In Dec. 2010 a man entered a Panama City (Fla.) school board meeting, brandished a gun and shot at a board member. A school district security officer then shot and wounded the man, who then shot himself. A woman fled the room when the man entered, and dialed 911 as she watched the room via video, not realizing it was a delayed feed on the Internet.",call_103.mp3
104,https://web.archive.org/web/20150417085341/http://mp3.911dispatch.com.s3.amazonaws.com/yale_stabbing_911.mp3,Parents stabbed,12/10,Connecticut,1,1,1,0,"– In Dec. 2010 a Yale couple were seriously stabbed in their home, and the husband later died. The wife dialed 911, and shortly after her 18 year-old daughter called 911 from the basement, saying she was too scared to go upstairs to investigate her parents’ screaming. Police later arrested Tia Skinner, her boyfriend and another male for the stabbings and murder.",call_104.mp3
105,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/greenlakecounty_snowstorm_911.mp3,Snowstorm rescue,12/10,Wisconsin,1,0,1,0,"– In Dec. 2010 a Green Lake County (Wisc.) couple slid off the highway enroute home, then decided to walk across a field to home. However, they became lost in a snowstorm and dialed 911 for help. The sheriff’s dispatcher told the couple to dig into the snow for shelter, and then gave the cellular phone’s latitude and longitude to deputies, who used a GPS device to locate Courtney Martinez and her fiancé Adam after two hours.",call_105.mp3
106,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/orange-county_deputy-shooting.mp3,Deputy shooting,12/10,California,1,2,1,0,"– In Dec. 2010 Orange County Deputy Brandon Coates was shot and killed by the driver of a vehicle he pulled over, who apparently had loot from a burglary in his truck. The suspect later shot and killed himself. The tapes include several 911 calls from citizens, and the car stop radio transmission from Coates.",call_106.mp3
107,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/molokai_car-crash.mp3,Out-of-control car,7/670,Hawaii,1,0,1,0,– In Dec. 2010 a driver on Molokai (Hawaii) dialed 911 to say his Nissan was speeding at 100+ mph and he could not turn it off or put it in neutral. Officers positioned their patrol cars in front of Gaig Yap’s car and slowed it down before any collision.,call_107.mp3
108,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/monroefalls_murder_911.mp3,Murder confession,1/11,Ohio,1,1,0,1,"– In Jan. 2011 a man walked into the Monroe Falls (Ohio) police department lobby, dialed 911 from a cellular and confessed to strangling his sister. Lawrence Hanly was arrested by officers without incident.",call_108.mp3
109,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/greeleyville_shooting_911.mp3,Man reports shooting,1/11,South Carolina,1,1,1,0,"– On New Year’s Eve Jan. 2011 a man in rural Greeleyville (SC) dialed 911 to report that someone had stolen his truck. He called back about 18 minutes later to say that he had shot the man. Paul Baker said he used an “AK” in the shooting, and Williamsburg County sheriff’s deputies found Daniel McCarty dead in the front yard.",call_109.mp3
110,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/tucson_shooting_911.mp3,Tucson Rep. Giffords murders,1/11,Arizona,1,6,1,0,"– On Jan. 8, 2011 a man shot and killed six persons at a Tucson (Ariz.) shopping center, and wounded 12, including a U.S. Congresswoman. The suspect was quickly captured by bystanders, and many dialed 911 for help. Also listen to the",call_110.mp3
111,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/hyattsville_fire_911.mp3,Fatal fire,1/11,Maryland,1,1,1,0,"– In Jan. 2011 a 4 a.m. house fire claimed the life of a 9 year-old girl in Hyattsville (Md.) despite the best information possible relayed by neighbor to a Prince George’s County (Md.) Public Safety Communications dispatcher. During the 8-minute call the female caller obtained information from the occupants who were able to escape, and alerted the dispatcher to downed power lines.",call_111.mp3
112,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/sanjose_murder_911.mp3,Murder on tape,1/11,California,1,2,1,0,"– In Jan. 2011 the brother of a 2001 missing woman shot and killed the man who he suspected had abducted and killed his sister. The incident occurred inside a coffee shop and an employee dialed 911 to first report a fight, and then that someone had been shot. Wayne Sanchez fled the scene after shooting Maurice Nesmeh, and fatally shot himself in the parking lot.",call_112.mp3
113,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/takomapark_robbery_radio.mp3,Bank robbery,1/11,Maryland,1,0,1,0,"– In Jan. 2011 a robber entered a Takoma Park (Md.) bank with a gun, but an employee dialed 911 and police were sent to investigate the silent call. An officer arrived within 20 seconds, the suspect saw officers and holed up in the bank for 10 minutes. He then took a hostage and came outside to confront officers. The hostage managed to escape and the suspect was fatally shot. View video and read more",call_113.mp3
114,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/keizer_cpr_911.mp3,Child dials 911,1/11,Oregon,1,0,1,0,"– In Jan. 2011 a 3 year-old dialed 911 from his Keizer (Ore.) home when his father severely cut his wrist while wood carving. AJ Hayes spoke to a dispatcher and then hung up, sparking several call-backs. Medics arrived to take father Aaron to the hospital for treatment.",call_114.mp3
115,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/arizonacity_dog-attack_911.mp3,Dog attack,2/11,Arizona,1,0,1,0,– In Feb. 2011 a trio of dogs escaped from a yard in Arizona City (Ariz.) and attacked a 5 year-old boy. A neighbor dialed 911 to report the incident in-progress.,call_115.mp3
116,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_home-invasion_911.mp3,Home invasion,2/11,Florida,1,0,0,0,– In Feb. 2011 an 11 year-old girl dialed 911 from her Orlando home to report a home invasion robbery. Her mother was notified at work and dialed 911 while driving home.,call_116.mp3
117,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/hickory_murder_911.mp3,Murder 911 call,2/11,North Carolina,1,1,0,0,– In Feb. 2011 a man dialed 911 and confessed to a Catawba County (NC) dispatcher that he had murdered a man in the town of Hickory. The dispatcher stayed on the phone with Michael Anderson and arranged his safe surrender to deputies.,call_117.mp3
118,https://web.archive.org/web/20150417085335/http://mp3.911dispatch.com.s3.amazonaws.com/tippacanoe_planecrash_911.mp3,Plane crash,2/11,Indiana,1,0,1,0,"– In Feb. 2011 a private plane crashed near Lafayette (Ind.), and one passenger was able to get out and dial 911 for help. Tom Williams did not know his exact location from his vantage point in a cornfield. The dispatcher told him to leave his friends and walk to a point where he could determine his location. Williams finally find a man working in a barn.",call_118.mp3
